-18.87,-28.125,17.3,-5.0659,-22.298,-30.162,-1949.7,-44.203,5052.5
-2.4109,-8.608,23.946,-12.639,-18.643,-30.769,-1948.6,-44.062,5052.4
13.794,19.353,25.579,-18.825,-14.961,-31.334,-1947.4,-43.922,5052.2
-9.9533,36.254,22.283,-23.297,-11.221,-31.855,-1946.1,-43.781,5052.1
6.0134,32.01,14.688,-25.997,-7.3932,-32.331,-1944.9,-43.64,5051.9
-3.2905,18.173,4.5803,-26.927,-3.4412,-32.76,-1943.6,-43.498,5051.8
3.2273,7.929,-5.9786,-26.08,0.6641,-33.142,-1942.3,-43.357,5051.7
-6.3271,-3.9272,-14.926,-23.408,4.912,-33.475,-1941,-43.215,5051.5
11.454,-30.684,-20.153,-18.898,9.2794,-33.757,-1939.6,-43.072,5051.4
-16.445,-40.74,-19.51,-12.803,13.743,-33.988,-1938.2,-42.93,5051.2
-9.7006,-8.3026,-12.323,-5.7424,18.278,-34.167,-1936.8,-42.787,5051.1
20.305,30.703,-1.8149,1.5867,22.861,-34.291,-1935.4,-42.644,5050.9
-18.361,35.103,7.8535,8.4854,27.468,-34.36,-1933.9,-42.501,5050.8
-6.8991,7.4579,13.261,14.255,32.076,-34.372,-1932.4,-42.358,5050.7
9.8248,-22.907,13.951,18.198,36.66,-34.327,-1930.9,-42.214,5050.5
1.2162,-25.419,10.257,19.811,41.197,-34.222,-1929.3,-42.07,5050.4
-2.3809,-6.5332,3.1704,19.39,45.662,-34.057,-1927.7,-41.926,5050.2
-1.6947,12.081,-4.4689,17.473,50.021,-33.831,-1926.1,-41.782,5050.1
0.50378,15.358,-9.3742,14.614,54.24,-33.543,-1924.5,-41.637,5049.9
-1.0894,5.8554,-9.244,11.372,58.281,-33.192,-1922.8,-41.492,5049.8
-3.0243,-5.3741,-5.6313,8.2415,62.11,-32.776,-1921.1,-41.347,5049.6
-0.84092,-8.4967,-0.86464,5.3625,65.69,-32.295,-1919.3,-41.202,5049.5
6.217,-3.6711,2.6648,2.7826,68.985,-31.748,-1917.5,-41.057,5049.4
-7.1963,3.6932,4.2486,0.54986,71.959,-31.133,-1915.7,-40.911,5049.2
-3.6835,5.8739,3.7395,-1.3189,74.576,-30.449,-1913.9,-40.765,5049.1
8.5628,3.0296,1.5907,-2.9483,76.8,-29.696,-1912,-40.619,5048.9
-9.7991,-2.3622,-0.87818,-4.5597,78.595,-28.872,-1910,-40.473,5048.8
12.02,-5.9295,-2.156,-6.3908,79.924,-27.975,-1908.1,-40.326,5048.6
13.971,-5.8365,-1.2369,-8.5596,80.752,-27.004,-1906.1,-40.18,5048.5
5.0633,-0.94667,0.84947,-10.639,81.042,-25.957,-1904,-40.033,5048.3
-15.594,4.9663,2.5087,-11.813,80.76,-24.835,-1902,-39.886,5048.2
-20.262,6.805,2.3179,-11.397,79.878,-23.636,-1899.9,-39.738,5048
20.886,1.1423,-0.042587,-9.5061,78.417,-22.365,-1897.7,-39.591,5047.9
-20.192,-6.988,-3.2743,-6.5559,76.455,-21.023,-1895.5,-39.443,5047.7
18.093,-7.1389,-5.8376,-2.971,74.082,-19.616,-1893.3,-39.296,5047.6
4.7328,-0.84416,-6.7553,0.87903,71.391,-18.147,-1891.1,-39.148,5047.4
-11.267,5.9817,-5.5602,4.6078,68.47,-16.621,-1888.8,-38.999,5047.3
7.8825,7.8279,-1.9378,7.8751,65.41,-15.04,-1886.4,-38.851,5047.1
1.5992,2.989,3.94,10.355,62.303,-13.409,-1884.1,-38.703,5047
-4.5439,-4.8576,10.031,11.724,59.235,-11.733,-1881.6,-38.554,5046.8
5.5337,-9.5697,13.892,11.683,56.272,-10.014,-1879.2,-38.405,5046.7
1.2581,-3.0659,13.643,10.107,53.403,-8.2564,-1876.7,-38.256,5046.5
-11.848,8.7613,9.5853,7.2783,50.617,-6.4649,-1874.2,-38.107,5046.4
15.567,11.943,2.5696,3.5792,47.905,-4.6429,-1871.6,-37.958,5046.2
-11.74,1.3787,-6.359,-0.60961,45.258,-2.7945,-1869,-37.808,5046.1
-20.763,-11.118,-15.39,-4.907,42.668,-0.92346,-1866.3,-37.659,5045.9
21.58,-14.009,-22.523,-8.9318,40.124,0.9662,-1863.7,-37.509,5045.8
-21.225,-11.928,-26.126,-12.303,37.619,2.8706,-1860.9,-37.359,5045.6
-8.6616,-10.955,-26.136,-14.639,35.143,4.7858,-1858.2,-37.209,5045.5
18.258,-9.4907,-23.176,-15.655,32.691,6.7078,-1855.3,-37.059,5045.3
3.7052,-4.852,-17.894,-15.445,30.264,8.6328,-1852.5,-36.909,5045.2
-3.9662,1.7273,-10.921,-14.181,27.852,10.557,-1849.6,-36.758,5045
-11.787,9.2186,-2.8912,-12.035,25.438,12.476,-1846.6,-36.608,5044.9
9.7372,16.02,5.5635,-9.1744,23.009,14.386,-1843.7,-36.457,5044.7
-7.9574,17.844,13.81,-5.7702,20.549,16.284,-1840.6,-36.306,5044.6
-7.7399,13.719,21.221,-1.9917,18.043,18.165,-1837.6,-36.155,5044.4
-0.19875,6.0262,27.269,1.9915,15.476,20.025,-1834.5,-36.004,5044.2
5.8038,-2.3749,31.806,6.0096,12.833,21.861,-1831.3,-35.852,5044.1
-6.6809,-9.6103,34.826,9.893,10.099,23.668,-1828.1,-35.701,5043.9
-4.0567,-16.694,36.334,13.472,7.2593,25.444,-1824.9,-35.549,5043.8
10.526,-22.638,36.329,16.591,4.298,27.182,-1821.6,-35.397,5043.6
1.2722,-26.175,34.756,19.167,1.2004,28.881,-1818.3,-35.245,5043.5
-9.1885,-27.735,31.468,21.221,-2.0483,30.535,-1814.9,-35.093,5043.3
-15.244,-28.171,26.307,22.778,-5.4635,32.142,-1811.5,-34.941,5043.2
14.526,-28.166,19.075,23.907,-9.0599,33.696,-1808,-34.789,5043
-12.124,-25.655,9.6344,24.687,-12.852,35.195,-1804.5,-34.636,5042.8
8.5844,-14.195,-1.6298,25.193,-16.851,36.634,-1800.9,-34.484,5042.7
-5.3002,0.59364,-13.295,25.492,-21.06,38.009,-1797.3,-34.331,5042.5
3.8466,18.227,-23.581,25.629,-25.459,39.316,-1793.7,-34.178,5042.4
-4.903,37.743,-30.681,25.612,-29.991,40.552,-1790,-34.025,5042.2
7.6702,38.581,-33.212,25.42,-34.573,41.712,-1786.3,-33.872,5042.1
-10.393,26.69,-31.524,25.022,-39.118,42.793,-1782.5,-33.719,5041.9
11.623,15.597,-26.48,24.365,-43.565,43.79,-1778.7,-33.565,5041.7
-11.103,-4.9784,-18.96,23.392,-47.854,44.701,-1774.8,-33.412,5041.6
